frame,timestamp_ms,tablet_corner_1_x,tablet_corner_1_y,tablet_corner_2_x,tablet_corner_2_y,tablet_corner_3_x,tablet_corner_3_y,tablet_corner_4_x,tablet_corner_4_y,red1_corner_1_x,red1_corner_1_y,red1_corner_2_x,red1_corner_2_y,red1_corner_3_x,red1_corner_3_y,red1_corner_4_x,red1_corner_4_y,red2_corner_1_x,red2_corner_1_y,red2_corner_2_x,red2_corner_2_y,red2_corner_3_x,red2_corner_3_y,red2_corner_4_x,red2_corner_4_y,yellow1_corner_1_x,yellow1_corner_1_y,yellow1_corner_2_x,yellow1_corner_2_y,yellow1_corner_3_x,yellow1_corner_3_y,yellow1_corner_4_x,yellow1_corner_4_y,yellow2_corner_1_x,yellow2_corner_1_y,yellow2_corner_2_x,yellow2_corner_2_y,yellow2_corner_3_x,yellow2_corner_3_y,yellow2_corner_4_x,yellow2_corner_4_y,blue1_corner_1_x,blue1_corner_1_y,blue1_corner_2_x,blue1_corner_2_y,blue1_corner_3_x,blue1_corner_3_y,blue1_corner_4_x,blue1_corner_4_y,green1_corner_1_x,green1_corner_1_y,green1_corner_2_x,green1_corner_2_y,green1_corner_3_x,green1_corner_3_y,green1_corner_4_x,green1_corner_4_y,green2_corner_1_x,green2_corner_1_y,green2_corner_2_x,green2_corner_2_y,green2_corner_3_x,green2_corner_3_y,green2_corner_4_x,green2_corner_4_y,blue2_corner_1_x,blue2_corner_1_y,blue2_corner_2_x,blue2_corner_2_y,blue2_corner_3_x,blue2_corner_3_y,blue2_corner_4_x,blue2_corner_4_y
4143,165720.0,1429.0,397.0,949.0,249.0,1041.0,-52.0,1522.0,95.0,979.0,675.0,927.0,485.0,1060.0,448.0,1113.0,638.0,688.0,524.0,596.0,524.0,596.0,428.0,688.0,428.0,979.0,434.0,971.0,335.0,1137.0,321.0,1146.0,420.0,1430.0,641.0,1372.0,563.0,1444.0,509.0,1502.0,587.0,941.0,637.0,914.0,570.0,959.0,552.0,986.0,619.0,1370.0,605.0,1274.0,605.0,1274.0,437.0,1370.0,437.0,690.0,628.0,592.0,628.0,592.0,518.0,690.0,518.0,1865.0,379.0,1835.0,304.0,1874.0,288.0,1905.0,363.0
4144,165760.0,1427.0,389.0,947.0,243.0,1039.0,-56.0,1518.0,89.0,981.0,675.0,933.0,481.0,1063.0,449.0,1111.0,643.0,686.0,520.0,594.0,520.0,594.0,424.0,686.0,424.0,979.0,430.0,967.0,330.0,1131.0,310.0,1144.0,409.0,1430.0,631.0,1371.0,555.0,1443.0,500.0,1501.0,576.0,1862.0,371.0,1830.0,283.0,1871.0,269.0,1903.0,357.0,1277.0,599.0,1269.0,429.0,1362.0,424.0,1371.0,595.0,591.0,625.0,588.0,516.0,686.0,513.0,689.0,623.0,934.0,630.0,922.0,562.0,971.0,553.0,983.0,621.0
4145,165800.0,1423.0,380.0,944.0,238.0,1033.0,-61.0,1512.0,80.0,990.0,681.0,935.0,483.0,1055.0,449.0,1110.0,648.0,680.0,518.0,588.0,518.0,588.0,422.0,680.0,422.0,972.0,425.0,961.0,324.0,1126.0,306.0,1138.0,406.0,1428.0,625.0,1368.0,548.0,1439.0,493.0,1499.0,570.0,1860.0,361.0,1832.0,276.0,1873.0,263.0,1901.0,348.0,1365.0,579.0,1268.0,579.0,1268.0,421.0,1365.0,421.0,682.0,623.0,585.0,623.0,585.0,513.0,682.0,513.0,935.0,633.0,923.0,560.0,971.0,552.0,983.0,625.0
4146,165840.0,1417.0,375.0,939.0,240.0,1024.0,-62.0,1503.0,73.0,981.0,692.0,938.0,483.0,1060.0,458.0,1103.0,666.0,585.0,517.0,580.0,425.0,671.0,421.0,676.0,512.0,966.0,423.0,954.0,322.0,1111.0,304.0,1122.0,405.0,1418.0,623.0,1362.0,540.0,1439.0,489.0,1494.0,572.0,1740.0,100.0,1622.0,100.0,1622.0,-4.0,1740.0,-4.0,1270.0,558.0,1256.0,421.0,1347.0,411.0,1362.0,548.0,676.0,623.0,580.0,623.0,580.0,511.0,676.0,511.0,1849.0,365.0,1818.0,272.0,1871.0,254.0,1902.0,347.0
4147,165880.0,1412.0,374.0,930.0,240.0,1014.0,-63.0,1497.0,70.0,970.0,701.0,963.0,487.0,1085.0,483.0,1092.0,697.0,1663.0,1082.0,1440.0,1082.0,1440.0,997.0,1663.0,997.0,959.0,423.0,946.0,322.0,1102.0,303.0,1114.0,404.0,1424.0,608.0,1383.0,521.0,1446.0,492.0,1487.0,578.0,1710.0,100.0,1606.0,79.0,1626.0,-24.0,1731.0,-3.0,670.0,626.0,573.0,626.0,573.0,514.0,670.0,514.0,1335.0,483.0,1256.0,447.0,1275.0,405.0,1354.0,441.0,1853.0,357.0,1822.0,267.0,1869.0,251.0,1900.0,341.0
4148,165920.00000000003,1408.0,374.0,927.0,240.0,1011.0,-61.0,1492.0,72.0,1087.0,713.0,961.0,713.0,961.0,495.0,1087.0,495.0,576.0,524.0,569.0,434.0,660.0,427.0,667.0,517.0,958.0,428.0,941.0,327.0,1108.0,299.0,1125.0,400.0,1418.0,609.0,1388.0,517.0,1453.0,495.0,1484.0,588.0,1745.0,114.0,1609.0,113.0,1611.0,-7.0,1747.0,-5.0,571.0,631.0,569.0,520.0,666.0,519.0,667.0,630.0,,,,,,,,,1911.0,364.0,1821.0,348.0,1840.0,242.0,1929.0,257.0
4149,165960.0,1406.0,374.0,923.0,246.0,1004.0,-58.0,1487.0,69.0,1085.0,721.0,953.0,716.0,962.0,503.0,1093.0,508.0,574.0,531.0,567.0,439.0,658.0,433.0,665.0,525.0,952.0,429.0,937.0,331.0,1108.0,306.0,1122.0,404.0,1407.0,615.0,1384.0,514.0,1459.0,497.0,1482.0,598.0,1745.0,113.0,1609.0,113.0,1609.0,-5.0,1745.0,-5.0,664.0,637.0,568.0,637.0,568.0,525.0,664.0,525.0,,,,,,,,,1919.0,349.0,1833.0,349.0,1833.0,249.0,1919.0,249.0
4150,166000.0,1406.0,374.0,921.0,249.0,1000.0,-56.0,1485.0,68.0,1087.0,729.0,960.0,729.0,960.0,511.0,1087.0,511.0,573.0,535.0,566.0,444.0,656.0,437.0,664.0,528.0,954.0,432.0,937.0,334.0,1103.0,304.0,1121.0,403.0,1396.0,615.0,1379.0,512.0,1465.0,498.0,1482.0,601.0,1744.0,112.0,1604.0,112.0,1604.0,-5.0,1744.0,-5.0,664.0,641.0,569.0,641.0,569.0,529.0,664.0,529.0,,,,,,,,,1920.0,345.0,1832.0,345.0,1832.0,238.0,1920.0,238.0
4151,166040.0,1410.0,371.0,921.0,250.0,997.0,-55.0,1486.0,65.0,1090.0,735.0,975.0,729.0,988.0,513.0,1103.0,520.0,574.0,539.0,565.0,448.0,656.0,438.0,665.0,529.0,952.0,430.0,937.0,333.0,1107.0,306.0,1122.0,403.0,1421.0,621.0,1357.0,538.0,1428.0,483.0,1492.0,567.0,1742.0,102.0,1604.0,102.0,1604.0,-4.0,1742.0,-4.0,666.0,644.0,570.0,644.0,570.0,531.0,666.0,531.0,,,,,,,,,1919.0,339.0,1834.0,339.0,1834.0,234.0,1919.0,234.0
4152,166080.0,1417.0,366.0,925.0,242.0,1001.0,-62.0,1493.0,60.0,1105.0,731.0,991.0,731.0,991.0,515.0,1105.0,515.0,577.0,536.0,568.0,445.0,660.0,435.0,669.0,526.0,959.0,426.0,942.0,328.0,1111.0,298.0,1129.0,396.0,1415.0,616.0,1367.0,525.0,1452.0,481.0,1499.0,572.0,1737.0,91.0,1611.0,91.0,1611.0,-4.0,1737.0,-4.0,670.0,641.0,573.0,641.0,573.0,529.0,670.0,529.0,,,,,,,,,1919.0,332.0,1839.0,332.0,1839.0,225.0,1919.0,225.0
4153,166120.0,1424.0,361.0,930.0,239.0,1006.0,-66.0,1499.0,55.0,1110.0,732.0,996.0,731.0,998.0,512.0,1112.0,513.0,580.0,532.0,571.0,442.0,665.0,432.0,674.0,522.0,963.0,421.0,947.0,325.0,1116.0,296.0,1133.0,392.0,1430.0,618.0,1364.0,537.0,1442.0,474.0,1508.0,556.0,1749.0,92.0,1615.0,92.0,1615.0,-4.0,1749.0,-4.0,674.0,640.0,576.0,640.0,576.0,527.0,674.0,527.0,,,,,,,,,1919.0,329.0,1843.0,329.0,1843.0,232.0,1919.0,232.0
4154,166160.0,1430.0,357.0,937.0,242.0,1009.0,-67.0,1502.0,47.0,1113.0,732.0,999.0,728.0,1007.0,507.0,1121.0,511.0,672.0,530.0,582.0,530.0,582.0,434.0,672.0,434.0,968.0,418.0,952.0,321.0,1122.0,292.0,1139.0,389.0,1438.0,616.0,1373.0,532.0,1451.0,472.0,1516.0,556.0,1746.0,93.0,1605.0,38.0,1632.0,-28.0,1773.0,26.0,678.0,638.0,580.0,638.0,580.0,525.0,678.0,525.0,,,,,,,,,1919.0,322.0,1848.0,322.0,1848.0,226.0,1919.0,226.0
4155,166200.00000000003,1436.0,350.0,939.0,227.0,1015.0,-76.0,1511.0,46.0,1116.0,727.0,1002.0,722.0,1013.0,501.0,1127.0,506.0,586.0,529.0,575.0,436.0,672.0,425.0,683.0,518.0,974.0,414.0,954.0,316.0,1124.0,282.0,1144.0,380.0,1431.0,605.0,1382.0,514.0,1470.0,466.0,1519.0,557.0,1751.0,85.0,1608.0,32.0,1631.0,-28.0,1774.0,24.0,680.0,634.0,582.0,634.0,582.0,521.0,680.0,521.0,,,,,,,,,1910.0,324.0,1842.0,313.0,1857.0,214.0,1925.0,224.0
4156,166240.0,1437.0,338.0,941.0,224.0,1010.0,-80.0,1507.0,33.0,1114.0,719.0,1000.0,709.0,1020.0,490.0,1134.0,501.0,585.0,520.0,575.0,429.0,671.0,419.0,681.0,510.0,972.0,403.0,954.0,306.0,1126.0,274.0,1144.0,370.0,1445.0,595.0,1383.0,510.0,1461.0,453.0,1523.0,537.0,1883.0,313.0,1794.0,224.0,1858.0,160.0,1947.0,249.0,679.0,628.0,580.0,628.0,580.0,514.0,679.0,514.0,,,,,,,,,1751.0,76.0,1613.0,22.0,1635.0,-31.0,1772.0,22.0
4157,166280.0,1438.0,318.0,934.0,230.0,987.0,-76.0,1492.0,11.0,1089.0,708.0,978.0,686.0,1022.0,468.0,1133.0,490.0,1653.0,1082.0,1452.0,1082.0,1452.0,1007.0,1653.0,1007.0,965.0,389.0,948.0,290.0,1122.0,260.0,1140.0,358.0,1445.0,568.0,1406.0,472.0,1483.0,442.0,1521.0,537.0,1873.0,298.0,1802.0,191.0,1877.0,141.0,1948.0,248.0,673.0,620.0,574.0,620.0,574.0,503.0,673.0,503.0,,,,,,,,,1182.0,486.0,1124.0,420.0,1171.0,378.0,1230.0,444.0
4158,166320.0,1440.0,311.0,932.0,225.0,984.0,-78.0,1491.0,6.0,1087.0,697.0,973.0,675.0,1016.0,461.0,1129.0,484.0,1667.0,1082.0,1457.0,1082.0,1457.0,1007.0,1667.0,1007.0,962.0,384.0,946.0,284.0,1124.0,255.0,1139.0,356.0,1461.0,557.0,1415.0,466.0,1477.0,436.0,1522.0,526.0,1885.0,290.0,1787.0,204.0,1848.0,135.0,1945.0,220.0,641.0,612.0,571.0,608.0,577.0,498.0,647.0,502.0,,,,,,,,,1183.0,482.0,1126.0,416.0,1176.0,372.0,1234.0,438.0
4159,166360.0,1439.0,302.0,930.0,218.0,980.0,-80.0,1488.0,3.0,1084.0,695.0,973.0,673.0,1016.0,454.0,1128.0,477.0,1677.0,1082.0,1463.0,1082.0,1463.0,1007.0,1677.0,1007.0,961.0,377.0,944.0,277.0,1121.0,247.0,1138.0,347.0,1508.0,533.0,1462.0,533.0,1462.0,467.0,1508.0,467.0,1883.0,279.0,1787.0,195.0,1847.0,126.0,1943.0,210.0,,,,,,,,,,,,,,,,,1168.0,477.0,1127.0,403.0,1184.0,371.0,1226.0,444.0
4160,166400.0,1438.0,295.0,929.0,216.0,974.0,-77.0,1484.0,2.0,1085.0,688.0,971.0,665.0,1015.0,448.0,1128.0,471.0,1677.0,1081.0,1488.0,1081.0,1488.0,1018.0,1677.0,1018.0,959.0,372.0,942.0,271.0,1119.0,240.0,1136.0,341.0,,,,,,,,,1919.0,265.0,1841.0,265.0,1841.0,170.0,1919.0,170.0,,,,,,,,,,,,,,,,,1169.0,470.0,1125.0,398.0,1189.0,359.0,1233.0,431.0
4161,166440.0,1436.0,290.0,1117.0,240.0,1162.0,-48.0,1481.0,1.0,1083.0,683.0,970.0,660.0,1013.0,442.0,1127.0,465.0,1659.0,1081.0,1514.0,1081.0,1514.0,1032.0,1659.0,1032.0,960.0,365.0,942.0,266.0,1117.0,233.0,1136.0,332.0,,,,,,,,,1868.0,278.0,1797.0,162.0,1878.0,113.0,1949.0,228.0,1310.0,396.0,1276.0,388.0,1287.0,343.0,1321.0,351.0,,,,,,,,,1164.0,478.0,1113.0,427.0,1181.0,358.0,1233.0,410.0
4162,166480.0,1426.0,278.0,1115.0,228.0,1160.0,-49.0,1470.0,0.0,472.0,1149.0,277.0,1090.0,375.0,768.0,570.0,827.0,654.0,812.0,400.0,808.0,404.0,588.0,657.0,592.0,952.0,358.0,933.0,259.0,1107.0,225.0,1127.0,324.0,,,,,,,,,1879.0,249.0,1794.0,154.0,1858.0,96.0,1943.0,191.0,1350.0,499.0,1269.0,499.0,1269.0,331.0,1350.0,331.0,,,,,,,,,1156.0,467.0,1106.0,417.0,1165.0,358.0,1215.0,408.0
4163,166520.0,1418.0,272.0,1120.0,226.0,1162.0,-45.0,1460.0,0.0,457.0,1140.0,275.0,1090.0,363.0,768.0,545.0,817.0,636.0,801.0,386.0,801.0,386.0,581.0,636.0,581.0,942.0,354.0,924.0,255.0,1099.0,221.0,1118.0,320.0,,,,,,,,,1874.0,241.0,1786.0,152.0,1848.0,90.0,1936.0,179.0,1355.0,494.0,1260.0,494.0,1260.0,325.0,1355.0,325.0,,,,,,,,,1177.0,467.0,1108.0,437.0,1143.0,356.0,1212.0,386.0
4164,166560.0,1446.0,255.0,910.0,255.0,910.0,0.0,1446.0,0.0,462.0,1143.0,266.0,1091.0,353.0,764.0,549.0,815.0,377.0,792.0,364.0,578.0,621.0,563.0,633.0,777.0,1102.0,344.0,919.0,344.0,919.0,252.0,1102.0,252.0,,,,,,,,,1866.0,239.0,1780.0,140.0,1848.0,80.0,1934.0,180.0,1259.0,493.0,1245.0,320.0,1343.0,312.0,1357.0,485.0,,,,,,,,,1109.0,622.0,1064.0,614.0,1080.0,524.0,1125.0,532.0
4165,166600.0,1399.0,255.0,891.0,180.0,928.0,-74.0,1437.0,0.0,371.0,781.0,355.0,573.0,612.0,554.0,628.0,762.0,435.0,1146.0,262.0,1088.0,355.0,807.0,529.0,865.0,928.0,349.0,904.0,249.0,1076.0,209.0,1100.0,308.0,,,,,,,,,1889.0,237.0,1764.0,155.0,1810.0,85.0,1935.0,166.0,1251.0,488.0,1237.0,314.0,1336.0,305.0,1351.0,479.0,,,,,,,,,1831.0,76.0,1710.0,37.0,1727.0,-14.0,1848.0,23.0
4166,166640.00000000003,1423.0,243.0,894.0,243.0,894.0,0.0,1423.0,0.0,425.0,1154.0,254.0,1085.0,368.0,801.0,539.0,870.0,368.0,774.0,348.0,571.0,602.0,545.0,622.0,749.0,918.0,343.0,897.0,246.0,1071.0,207.0,1093.0,304.0,,,,,,,,,1884.0,232.0,1759.0,148.0,1810.0,72.0,1935.0,155.0,1247.0,485.0,1228.0,309.0,1328.0,298.0,1347.0,474.0,,,,,,,,,1825.0,67.0,1715.0,36.0,1728.0,-11.0,1839.0,18.0
4167,166680.0,1210.0,204.0,873.0,168.0,892.0,-5.0,1228.0,29.0,424.0,1131.0,259.0,1067.0,365.0,791.0,531.0,854.0,1035.0,639.0,922.0,622.0,955.0,409.0,1068.0,427.0,906.0,342.0,884.0,243.0,1057.0,204.0,1079.0,303.0,1398.0,454.0,1350.0,454.0,1350.0,403.0,1398.0,403.0,1844.0,226.0,1764.0,111.0,1844.0,55.0,1924.0,170.0,1235.0,477.0,1215.0,302.0,1315.0,291.0,1335.0,466.0,,,,,,,,,1085.0,607.0,1040.0,601.0,1053.0,509.0,1098.0,515.0
4168,166720.0,1215.0,204.0,867.0,166.0,890.0,-35.0,1237.0,2.0,425.0,1127.0,257.0,1061.0,366.0,784.0,534.0,850.0,362.0,752.0,351.0,550.0,601.0,536.0,612.0,739.0,900.0,337.0,879.0,242.0,1050.0,204.0,1071.0,299.0,1379.0,475.0,1336.0,414.0,1371.0,389.0,1415.0,450.0,1867.0,215.0,1759.0,115.0,1816.0,52.0,1925.0,152.0,1230.0,473.0,1210.0,299.0,1309.0,288.0,1328.0,462.0,,,,,,,,,1090.0,601.0,1046.0,601.0,1046.0,508.0,1090.0,508.0
4169,166760.0,1403.0,228.0,870.0,228.0,870.0,0.0,1403.0,0.0,405.0,1114.0,258.0,1058.0,364.0,781.0,511.0,837.0,1027.0,633.0,914.0,617.0,944.0,405.0,1057.0,422.0,899.0,340.0,875.0,241.0,1047.0,201.0,1070.0,299.0,1375.0,473.0,1332.0,414.0,1365.0,389.0,1409.0,447.0,1864.0,215.0,1758.0,111.0,1818.0,50.0,1924.0,154.0,1227.0,472.0,1205.0,298.0,1303.0,285.0,1325.0,460.0,,,,,,,,,1086.0,600.0,1042.0,600.0,1042.0,506.0,1086.0,506.0
4170,166800.0,1401.0,229.0,866.0,229.0,866.0,0.0,1401.0,0.0,417.0,1113.0,258.0,1055.0,359.0,778.0,519.0,836.0,1023.0,632.0,910.0,616.0,941.0,404.0,1053.0,420.0,894.0,338.0,871.0,241.0,1043.0,201.0,1065.0,298.0,1360.0,470.0,1329.0,408.0,1368.0,388.0,1399.0,450.0,1867.0,211.0,1755.0,111.0,1811.0,48.0,1923.0,148.0,1223.0,470.0,1201.0,295.0,1300.0,283.0,1321.0,458.0,,,,,,,,,1073.0,600.0,1028.0,594.0,1041.0,501.0,1086.0,507.0
4171,166840.0,1387.0,224.0,862.0,224.0,862.0,0.0,1387.0,0.0,408.0,1107.0,257.0,1051.0,358.0,775.0,510.0,831.0,1019.0,630.0,906.0,614.0,937.0,403.0,1049.0,419.0,890.0,338.0,867.0,241.0,1038.0,200.0,1062.0,297.0,1368.0,467.0,1324.0,410.0,1357.0,384.0,1401.0,441.0,1837.0,217.0,1753.0,102.0,1834.0,42.0,1919.0,157.0,1219.0,468.0,1198.0,293.0,1297.0,282.0,1318.0,456.0,,,,,,,,,1069.0,600.0,1023.0,594.0,1036.0,501.0,1082.0,507.0
4172,166880.0,1373.0,218.0,856.0,218.0,856.0,0.0,1373.0,0.0,406.0,1099.0,256.0,1047.0,352.0,770.0,502.0,822.0,1013.0,625.0,900.0,609.0,929.0,398.0,1042.0,414.0,883.0,332.0,860.0,237.0,1032.0,196.0,1055.0,291.0,1360.0,459.0,1317.0,401.0,1354.0,374.0,1397.0,432.0,1859.0,199.0,1752.0,97.0,1809.0,37.0,1917.0,139.0,1213.0,460.0,1192.0,287.0,1291.0,275.0,1312.0,448.0,,,,,,,,,1062.0,599.0,1016.0,594.0,1029.0,493.0,1075.0,499.0
4173,166920.00000000003,1369.0,217.0,852.0,217.0,852.0,0.0,1369.0,0.0,401.0,1096.0,255.0,1045.0,350.0,770.0,496.0,820.0,348.0,728.0,335.0,536.0,574.0,519.0,587.0,711.0,879.0,331.0,857.0,233.0,1030.0,195.0,1052.0,293.0,1363.0,458.0,1316.0,399.0,1352.0,370.0,1399.0,429.0,1862.0,196.0,1749.0,97.0,1804.0,34.0,1917.0,132.0,1210.0,458.0,1189.0,285.0,1289.0,272.0,1310.0,446.0,,,,,,,,,1060.0,597.0,1014.0,591.0,1027.0,491.0,1073.0,498.0
4174,166960.0,1367.0,213.0,850.0,213.0,850.0,0.0,1367.0,0.0,345.0,730.0,331.0,536.0,576.0,519.0,590.0,712.0,392.0,1094.0,254.0,1047.0,348.0,771.0,486.0,819.0,877.0,330.0,855.0,232.0,1026.0,194.0,1048.0,291.0,1362.0,457.0,1313.0,396.0,1350.0,366.0,1399.0,427.0,1862.0,191.0,1748.0,95.0,1802.0,31.0,1916.0,127.0,1209.0,456.0,1187.0,283.0,1285.0,271.0,1307.0,444.0,,,,,,,,,1058.0,595.0,1012.0,590.0,1024.0,491.0,1070.0,496.0
4175,167000.0,1363.0,212.0,848.0,212.0,848.0,0.0,1363.0,0.0,344.0,728.0,331.0,535.0,567.0,519.0,580.0,712.0,390.0,1095.0,252.0,1048.0,347.0,773.0,484.0,820.0,873.0,329.0,851.0,232.0,1024.0,193.0,1046.0,290.0,1361.0,455.0,1311.0,396.0,1347.0,365.0,1397.0,424.0,1865.0,188.0,1743.0,94.0,1794.0,29.0,1916.0,123.0,1207.0,456.0,1183.0,282.0,1282.0,268.0,1305.0,442.0,,,,,,,,,1055.0,597.0,1008.0,591.0,1021.0,490.0,1067.0,495.0
4176,167040.0,1361.0,211.0,844.0,211.0,844.0,0.0,1361.0,0.0,343.0,735.0,321.0,542.0,566.0,514.0,588.0,707.0,399.0,1097.0,251.0,1047.0,344.0,774.0,492.0,824.0,874.0,330.0,849.0,233.0,1020.0,190.0,1044.0,286.0,1356.0,459.0,1310.0,391.0,1350.0,363.0,1396.0,432.0,1843.0,200.0,1731.0,107.0,1798.0,27.0,1910.0,120.0,1204.0,454.0,1182.0,280.0,1280.0,268.0,1302.0,442.0,,,,,,,,,1054.0,583.0,1008.0,578.0,1018.0,487.0,1064.0,492.0
4177,167080.0,1357.0,207.0,840.0,207.0,840.0,0.0,1357.0,0.0,342.0,731.0,320.0,540.0,563.0,513.0,585.0,704.0,392.0,1095.0,248.0,1045.0,343.0,770.0,487.0,820.0,870.0,328.0,845.0,231.0,1015.0,186.0,1041.0,283.0,1351.0,451.0,1308.0,388.0,1347.0,361.0,1390.0,424.0,1834.0,190.0,1742.0,83.0,1815.0,20.0,1907.0,127.0,1202.0,451.0,1178.0,277.0,1276.0,264.0,1300.0,438.0,,,,,,,,,1051.0,582.0,1005.0,577.0,1015.0,484.0,1061.0,489.0
4178,167120.0,1357.0,203.0,840.0,203.0,840.0,0.0,1357.0,0.0,340.0,733.0,320.0,537.0,563.0,512.0,583.0,708.0,394.0,1094.0,247.0,1043.0,342.0,768.0,489.0,820.0,869.0,324.0,844.0,228.0,1015.0,183.0,1040.0,279.0,1348.0,448.0,1308.0,385.0,1347.0,360.0,1387.0,422.0,1832.0,188.0,1742.0,81.0,1817.0,18.0,1907.0,126.0,1199.0,447.0,1179.0,273.0,1279.0,262.0,1299.0,435.0,,,,,,,,,1117.0,397.0,1040.0,373.0,1060.0,308.0,1137.0,332.0
4179,167160.0,1357.0,201.0,840.0,201.0,840.0,0.0,1357.0,0.0,343.0,728.0,329.0,530.0,573.0,514.0,586.0,712.0,393.0,1094.0,246.0,1042.0,343.0,768.0,491.0,820.0,870.0,322.0,844.0,226.0,1014.0,179.0,1040.0,275.0,1348.0,445.0,1308.0,382.0,1345.0,358.0,1386.0,420.0,1833.0,185.0,1742.0,78.0,1816.0,15.0,1907.0,122.0,1199.0,443.0,1180.0,270.0,1280.0,259.0,1299.0,432.0,,,,,,,,,1051.0,573.0,1004.0,567.0,1014.0,478.0,1061.0,483.0
4180,167200.00000000003,1358.0,199.0,840.0,199.0,840.0,0.0,1358.0,0.0,380.0,1089.0,245.0,1040.0,345.0,766.0,479.0,815.0,344.0,725.0,334.0,526.0,575.0,514.0,586.0,713.0,869.0,319.0,845.0,221.0,1016.0,178.0,1041.0,276.0,1341.0,440.0,1310.0,377.0,1349.0,358.0,1380.0,421.0,1863.0,174.0,1744.0,88.0,1790.0,24.0,1909.0,109.0,1201.0,442.0,1180.0,267.0,1280.0,256.0,1300.0,430.0,,,,,,,,,1051.0,577.0,1003.0,572.0,1014.0,475.0,1061.0,480.0
4181,167240.0,1359.0,195.0,840.0,195.0,840.0,0.0,1359.0,0.0,400.0,1097.0,243.0,1038.0,345.0,763.0,503.0,822.0,345.0,721.0,338.0,523.0,581.0,515.0,588.0,713.0,871.0,316.0,845.0,220.0,1015.0,173.0,1041.0,269.0,1341.0,436.0,1310.0,374.0,1350.0,354.0,1381.0,416.0,1838.0,183.0,1735.0,68.0,1806.0,4.0,1909.0,119.0,1202.0,439.0,1180.0,265.0,1279.0,253.0,1301.0,427.0,,,,,,,,,1050.0,571.0,1003.0,565.0,1014.0,474.0,1061.0,480.0
4182,167280.0,1358.0,188.0,840.0,188.0,840.0,0.0,1358.0,0.0,405.0,1095.0,241.0,1032.0,347.0,758.0,511.0,822.0,348.0,716.0,343.0,516.0,587.0,511.0,591.0,711.0,870.0,310.0,844.0,213.0,1014.0,167.0,1040.0,263.0,1354.0,435.0,1310.0,365.0,1351.0,340.0,1395.0,410.0,1854.0,174.0,1748.0,76.0,1806.0,13.0,1912.0,111.0,1201.0,433.0,1180.0,258.0,1280.0,246.0,1301.0,421.0,,,,,,,,,1051.0,563.0,1002.0,558.0,1011.0,466.0,1060.0,471.0
4183,167320.0,1359.0,187.0,840.0,187.0,840.0,0.0,1359.0,0.0,595.0,718.0,351.0,717.0,352.0,512.0,596.0,514.0,404.0,1096.0,240.0,1031.0,348.0,757.0,512.0,822.0,868.0,304.0,845.0,209.0,1016.0,166.0,1040.0,262.0,1363.0,437.0,1311.0,362.0,1355.0,332.0,1407.0,407.0,1862.0,171.0,1746.0,77.0,1798.0,12.0,1914.0,106.0,1204.0,432.0,1180.0,257.0,1278.0,243.0,1302.0,418.0,,,,,,,,,1051.0,560.0,1003.0,554.0,1012.0,467.0,1061.0,472.0
4184,167360.0,1361.0,187.0,844.0,187.0,844.0,0.0,1361.0,0.0,400.0,1098.0,239.0,1032.0,352.0,757.0,513.0,823.0,586.0,722.0,355.0,715.0,361.0,509.0,592.0,516.0,872.0,305.0,847.0,208.0,1020.0,164.0,1044.0,261.0,1369.0,439.0,1317.0,357.0,1365.0,326.0,1417.0,409.0,1842.0,179.0,1748.0,73.0,1819.0,10.0,1913.0,116.0,1206.0,431.0,1184.0,256.0,1282.0,243.0,1305.0,418.0,,,,,,,,,1054.0,560.0,1005.0,555.0,1015.0,464.0,1064.0,469.0
4185,167400.0,1365.0,187.0,848.0,187.0,848.0,0.0,1365.0,0.0,421.0,1095.0,246.0,1038.0,338.0,757.0,513.0,814.0,593.0,730.0,359.0,722.0,366.0,510.0,600.0,518.0,876.0,303.0,852.0,207.0,1024.0,164.0,1048.0,260.0,1376.0,440.0,1325.0,353.0,1376.0,323.0,1427.0,410.0,1875.0,171.0,1750.0,88.0,1796.0,18.0,1921.0,101.0,1212.0,431.0,1187.0,256.0,1285.0,242.0,1310.0,417.0,242.0,1080.0,196.0,1080.0,196.0,1049.0,242.0,1049.0,1087.0,400.0,1030.0,353.0,1093.0,276.0,1150.0,323.0
4186,167440.0,1371.0,186.0,854.0,186.0,854.0,0.0,1371.0,0.0,396.0,1101.0,242.0,1034.0,360.0,763.0,514.0,830.0,603.0,743.0,364.0,728.0,378.0,509.0,617.0,525.0,881.0,303.0,857.0,208.0,1030.0,164.0,1054.0,260.0,1383.0,442.0,1333.0,350.0,1385.0,322.0,1435.0,414.0,1872.0,175.0,1754.0,84.0,1806.0,18.0,1924.0,109.0,1215.0,433.0,1194.0,256.0,1294.0,244.0,1315.0,421.0,242.0,972.0,208.0,972.0,208.0,939.0,242.0,939.0,1092.0,400.0,1034.0,353.0,1097.0,276.0,1155.0,324.0
